anio,tipo_eleccion,tipo_resultado,cargo,distrito,seccion,comuna,circuito,partido,votos,electores,votos_totales,partido_agrup
2025,G,provisorio,DIP_CABA,CABA,5,comuna 05,58,seamos libres,57,16081,9511,otro
2025,G,provisorio,DIP_CABA,CABA,5,comuna 05,59,seamos libres,42,14324,8544,otro
2025,G,provisorio,DIP_CABA,CABA,5,comuna 05,60,seamos libres,73,17426,10563,otro
2025,G,provisorio,DIP_CABA,CABA,5,comuna 05,61,seamos libres,46,16442,10107,otro
2025,G,provisorio,DIP_CABA,CABA,5,comuna 05,62,seamos libres,30,11770,6780,otro
2025,G,provisorio,DIP_CABA,CABA,5,comuna 05,63,seamos libres,57,22766,12949,otro
2025,G,provisorio,DIP_CABA,CABA,5,comuna 05,64,seamos libres,51,25789,13669,otro
2025,G,provisorio,DIP_CABA,CABA,5,comuna 05,65,seamos libres,37,17044,8670,otro
2025,G,provisorio,DIP_CABA,CABA,5,comuna 05,66,seamos libres,33,15176,8657,otro
2025,G,provisorio,DIP_CABA,CABA,5,comuna 05,67,seamos libres,67,23365,13231,otro
2025,G,provisorio,DIP_CABA,CABA,6,comuna 06,68,seamos libres,41,22019,13406,otro
2025,G,provisorio,DIP_CABA,CABA,6,comuna 06,69,seamos libres,62,31181,19526,otro
2025,G,provisorio,DIP_CABA,CABA,6,comuna 06,70,seamos libres,75,29072,17461,otro
2025,G,provisorio,DIP_CABA,CABA,6,comuna 06,71,seamos libres,82,33919,21037,otro
2025,G,provisorio,DIP_CABA,CABA,6,comuna 06,72,seamos libres,52,14881,9130,otro
2025,G,provisorio,DIP_CABA,CABA,6,comuna 06,73,seamos libres,46,19449,12322,otro
2025,G,provisorio,DIP_CABA,CABA,6,comuna 06,74,seamos libres,53,26575,16675,otro
2025,G,provisorio,DIP_CABA,CABA,7,comuna 07,75,seamos libres,42,11210,7160,otro
2025,G,provisorio,DIP_CABA,CABA,7,comuna 07,76,seamos libres,54,18001,11467,otro
2025,G,provisorio,DIP_CABA,CABA,7,comuna 07,77,seamos libres,61,15468,9169,otro
2025,G,provisorio,DIP_CABA,CABA,7,comuna 07,78,seamos libres,79,13647,7411,otro
2025,G,provisorio,DIP_CABA,CABA,7,comuna 07,79,seamos libres,40,17377,7926,otro
2025,G,provisorio,DIP_CABA,CABA,7,comuna 07,80,seamos libres,35,15082,9261,otro
2025,G,provisorio,DIP_CABA,CABA,7,comuna 07,81,seamos libres,40,14671,8155,otro
2025,G,provisorio,DIP_CABA,CABA,7,comuna 07,82,seamos libres,47,17804,9600,otro
2025,G,provisorio,DIP_CABA,CABA,7,comuna 07,83,seamos libres,45,22788,13340,otro
2025,G,provisorio,DIP_CABA,CABA,7,comuna 07,84,seamos libres,52,12904,7688,otro
2025,G,provisorio,DIP_CABA,CABA,7,comuna 07,85,seamos libres,24,8404,5445,otro
2025,G,provisorio,DIP_CABA,CABA,7,comuna 07,86,seamos libres,325,57251,20217,otro
2025,G,provisorio,DIP_CABA,CABA,8,comuna 08,87,seamos libres,242,48702,21437,otro
2025,G,provisorio,DIP_CABA,CABA,8,comuna 08,88,seamos libres,45,17856,10430,otro
2025,G,provisorio,DIP_CABA,CABA,8,comuna 08,89,seamos libres,261,69053,31837,otro
2025,G,provisorio,DIP_CABA,CABA,8,comuna 08,90,seamos libres,273,66139,28468,otro
2025,G,provisorio,DIP_CABA,CABA,9,comuna 09,91,seamos libres,71,16358,6959,otro
2025,G,provisorio,DIP_CABA,CABA,9,comuna 09,92,seamos libres,50,17131,9187,otro
2025,G,provisorio,DIP_CABA,CABA,9,comuna 09,93,seamos libres,33,10006,5686,otro
2025,G,provisorio,DIP_CABA,CABA,9,comuna 09,94,seamos libres,39,12335,7211,otro
2025,G,provisorio,DIP_CABA,CABA,9,comuna 09,95,seamos libres,70,19872,11600,otro
2025,G,provisorio,DIP_CABA,CABA,9,comuna 09,96,seamos libres,46,15064,7938,otro
2025,G,provisorio,DIP_CABA,CABA,9,comuna 09,97,seamos libres,53,13514,7263,otro
2025,G,provisorio,DIP_CABA,CABA,9,comuna 09,98,seamos libres,79,23996,14341,otro
2025,G,provisorio,DIP_CABA,CABA,9,comuna 09,99,seamos libres,31,11808,7546,otro
2025,G,provisorio,DIP_CABA,CABA,9,comuna 09,100,seamos libres,34,15274,9774,otro
2025,G,provisorio,DIP_CABA,CABA,9,comuna 09,101,seamos libres,52,20333,10878,otro
2025,G,provisorio,DIP_CABA,CABA,10,comuna 10,102,seamos libres,32,13869,9045,otro
2025,G,provisorio,DIP_CABA,CABA,10,comuna 10,103,seamos libres,24,13314,8227,otro
2025,G,provisorio,DIP_CABA,CABA,10,comuna 10,104,seamos libres,39,13095,8452,otro
2025,G,provisorio,DIP_CABA,CABA,10,comuna 10,105,seamos libres,60,20263,12792,otro
2025,G,provisorio,DIP_CABA,CABA,10,comuna 10,106,seamos libres,43,12239,7734,otro
2025,G,provisorio,DIP_CABA,CABA,10,comuna 10,107,seamos libres,60,21296,13225,otro
2025,G,provisorio,DIP_CABA,CABA,10,comuna 10,108,seamos libres,38,13017,8181,otro
2025,G,provisorio,DIP_CABA,CABA,10,comuna 10,109,seamos libres,78,21713,12618,otro
2025,G,provisorio,DIP_CABA,CABA,10,comuna 10,110,seamos libres,46,10717,6703,otro
2025,G,provisorio,DIP_CABA,CABA,10,comuna 10,111,seamos libres,24,15847,7336,otro
2025,G,provisorio,DIP_CABA,CABA,10,comuna 10,112,seamos libres,29,10438,5449,otro
2025,G,provisorio,DIP_CABA,CABA,11,comuna 11,113,seamos libres,62,14377,8785,otro
2025,G,provisorio,DIP_CABA,CABA,11,comuna 11,114,seamos libres,47,19428,11722,otro
2025,G,provisorio,DIP_CABA,CABA,11,comuna 11,115,seamos libres,34,13809,8154,otro
2025,G,provisorio,DIP_CABA,CABA,11,comuna 11,116,seamos libres,42,19378,11815,otro
2025,G,provisorio,DIP_CABA,CABA,11,comuna 11,117,seamos libres,54,19769,12638,otro
2025,G,provisorio,DIP_CABA,CABA,11,comuna 11,118,seamos libres,29,15712,10030,otro
2025,G,provisorio,DIP_CABA,CABA,11,comuna 11,119,seamos libres,45,18859,12384,otro
2025,G,provisorio,DIP_CABA,CABA,11,comuna 11,120,seamos libres,36,20171,12954,otro
2025,G,provisorio,DIP_CABA,CABA,11,comuna 11,121,seamos libres,23,16169,10287,otro
2025,G,provisorio,DIP_CABA,CABA,11,comuna 11,122,seamos libres,17,14300,9205,otro
2025,G,provisorio,DIP_CABA,CABA,11,comuna 11,123,seamos libres,44,15251,9861,otro
2025,G,provisorio,DIP_CABA,CABA,12,comuna 12,124,seamos libres,43,17084,11292,otro
2025,G,provisorio,DIP_CABA,CABA,12,comuna 12,125,seamos libres,58,23239,14921,otro
2025,G,provisorio,DIP_CABA,CABA,12,comuna 12,126,seamos libres,38,19090,12260,otro
2025,G,provisorio,DIP_CABA,CABA,12,comuna 12,127,seamos libres,52,27118,17025,otro
2025,G,provisorio,DIP_CABA,CABA,12,comuna 12,128,seamos libres,42,22151,14004,otro
2025,G,provisorio,DIP_CABA,CABA,12,comuna 12,129,seamos libres,71,29370,18077,otro
2025,G,provisorio,DIP_CABA,CABA,12,comuna 12,130,seamos libres,47,19615,12171,otro
2025,G,provisorio,DIP_CABA,CABA,12,comuna 12,131,seamos libres,13,5958,3857,otro
2025,G,provisorio,DIP_CABA,CABA,12,comuna 12,132,seamos libres,157,22103,13378,otro
2025,G,provisorio,DIP_CABA,CABA,12,comuna 12,133,seamos libres,56,22112,13784,otro
2025,G,provisorio,DIP_CABA,CABA,13,comuna 13,134,seamos libres,13,9619,5523,otro
2025,G,provisorio,DIP_CABA,CABA,13,comuna 13,135,seamos libres,7,13442,7980,otro
2025,G,provisorio,DIP_CABA,CABA,13,comuna 13,136,seamos libres,17,16440,9806,otro
2025,G,provisorio,DIP_CABA,CABA,13,comuna 13,137,seamos libres,25,15554,9340,otro
2025,G,provisorio,DIP_CABA,CABA,13,comuna 13,138,seamos libres,30,32936,18911,otro
2025,G,provisorio,DIP_CABA,CABA,13,comuna 13,139,seamos libres,27,20589,11722,otro
2025,G,provisorio,DIP_CABA,CABA,13,comuna 13,140,seamos libres,25,10547,5560,otro
2025,G,provisorio,DIP_CABA,CABA,13,comuna 13,141,seamos libres,21,16421,9546,otro
2025,G,provisorio,DIP_CABA,CABA,13,comuna 13,142,seamos libres,19,27238,15606,otro
2025,G,provisorio,DIP_CABA,CABA,13,comuna 13,143,seamos libres,31,19838,11470,otro
2025,G,provisorio,DIP_CABA,CABA,13,comuna 13,144,seamos libres,8,8767,5296,otro
2025,G,provisorio,DIP_CABA,CABA,13,comuna 13,145,seamos libres,38,16405,10306,otro
2025,G,provisorio,DIP_CABA,CABA,13,comuna 13,146,seamos libres,30,12536,7552,otro
2025,G,provisorio,DIP_CABA,CABA,13,comuna 13,147,seamos libres,33,23117,12987,otro
2025,G,provisorio,DIP_CABA,CABA,14,comuna 14,148,seamos libres,32,25385,14238,otro
2025,G,provisorio,DIP_CABA,CABA,14,comuna 14,149,seamos libres,34,29262,15659,otro
2025,G,provisorio,DIP_CABA,CABA,14,comuna 14,150,seamos libres,5,14420,7686,otro
2025,G,provisorio,DIP_CABA,CABA,14,comuna 14,151,seamos libres,31,30540,15689,otro
2025,G,provisorio,DIP_CABA,CABA,14,comuna 14,152,seamos libres,28,22485,12142,otro
2025,G,provisorio,DIP_CABA,CABA,14,comuna 14,153,seamos libres,50,27011,14914,otro
2025,G,provisorio,DIP_CABA,CABA,14,comuna 14,154,seamos libres,61,32341,16658,otro
2025,G,provisorio,DIP_CABA,CABA,14,comuna 14,155,seamos libres,51,29556,15250,otro
2025,G,provisorio,DIP_CABA,CABA,14,comuna 14,156,seamos libres,23,11665,6146,otro
2025,G,provisorio,DIP_CABA,CABA,14,comuna 14,157,seamos libres,39,19454,10411,otro
2025,G,provisorio,DIP_CABA,CABA,15,comuna 15,158,seamos libres,51,22962,13096,otro
2025,G,provisorio,DIP_CABA,CABA,15,comuna 15,159,seamos libres,52,14495,8153,otro
2025,G,provisorio,DIP_CABA,CABA,15,comuna 15,160,seamos libres,63,26240,14714,otro
2025,G,provisorio,DIP_CABA,CABA,15,comuna 15,161,seamos libres,66,22469,13239,otro
2025,G,provisorio,DIP_CABA,CABA,15,comuna 15,162,seamos libres,64,19685,10418,otro
2025,G,provisorio,DIP_CABA,CABA,15,comuna 15,163,seamos libres,80,14547,7944,otro
2025,G,provisorio,DIP_CABA,CABA,15,comuna 15,164,seamos libres,53,15214,8096,otro
2025,G,provisorio,DIP_CABA,CABA,15,comuna 15,165,seamos libres,63,22141,13131,otro
2025,G,provisorio,DIP_CABA,CABA,15,comuna 15,166,seamos libres,50,17752,11362,otro
2025,G,provisorio,DIP_CABA,CABA,15,comuna 15,167,seamos libres,33,13635,8834,otro
2025,G,provisorio,DIP_CABA,CABA,1,comuna 01,1,unión porteña libertaria,46,12557,6398,otro
2025,G,provisorio,DIP_CABA,CABA,1,comuna 01,2,unión porteña libertaria,25,12110,5475,otro
2025,G,provisorio,DIP_CABA,CABA,1,comuna 01,3,unión porteña libertaria,16,3962,1989,otro
2025,G,provisorio,DIP_CABA,CABA,1,comuna 01,4,unión porteña libertaria,3,3143,1502,otro
2025,G,provisorio,DIP_CABA,CABA,1,comuna 01,5,unión porteña libertaria,147,31029,8859,otro
2025,G,provisorio,DIP_CABA,CABA,1,comuna 01,6,unión porteña libertaria,50,19270,8998,otro
2025,G,provisorio,DIP_CABA,CABA,1,comuna 01,7,unión porteña libertaria,28,9533,4737,otro
2025,G,provisorio,DIP_CABA,CABA,1,comuna 01,8,unión porteña libertaria,24,11664,4552,otro
2025,G,provisorio,DIP_CABA,CABA,1,comuna 01,9,unión porteña libertaria,42,17073,6090,otro
2025,G,provisorio,DIP_CABA,CABA,1,comuna 01,10,unión porteña libertaria,36,14181,6502,otro
2025,G,provisorio,DIP_CABA,CABA,1,comuna 01,11,unión porteña libertaria,48,17022,6867,otro
2025,G,provisorio,DIP_CABA,CABA,1,comuna 01,12,unión porteña libertaria,46,14241,6183,otro
2025,G,provisorio,DIP_CABA,CABA,1,comuna 01,13,unión porteña libertaria,42,15923,7257,otro
2025,G,provisorio,DIP_CABA,CABA,1,comuna 01,14,unión porteña libertaria,25,7319,2891,otro
2025,G,provisorio,DIP_CABA,CABA,1,comuna 01,15,unión porteña libertaria,30,10624,4535,otro
2025,G,provisorio,DIP_CABA,CABA,1,comuna 01,16,unión porteña libertaria,33,10385,4709,otro
2025,G,provisorio,DIP_CABA,CABA,1,comuna 01,17,unión porteña libertaria,44,15138,6549,otro
2025,G,provisorio,DIP_CABA,CABA,1,comuna 01,18,unión porteña libertaria,31,9466,3926,otro
2025,G,provisorio,DIP_CABA,CABA,1,comuna 01,19,unión porteña libertaria,67,15125,6064,otro
2025,G,provisorio,DIP_CABA,CABA,2,comuna 02,20,unión porteña libertaria,31,9021,4323,otro
2025,G,provisorio,DIP_CABA,CABA,2,comuna 02,21,unión porteña libertaria,33,15247,7823,otro
2025,G,provisorio,DIP_CABA,CABA,2,comuna 02,22,unión porteña libertaria,44,17590,9476,otro
2025,G,provisorio,DIP_CABA,CABA,2,comuna 02,23,unión porteña libertaria,62,22530,11985,otro
2025,G,provisorio,DIP_CABA,CABA,2,comuna 02,24,unión porteña libertaria,33,14506,8002,otro
2025,G,provisorio,DIP_CABA,CABA,2,comuna 02,25,unión porteña libertaria,37,14754,7685,otro
2025,G,provisorio,DIP_CABA,CABA,2,comuna 02,26,unión porteña libertaria,53,18701,9906,otro
2025,G,provisorio,DIP_CABA,CABA,2,comuna 02,27,unión porteña libertaria,47,14752,7373,otro
2025,G,provisorio,DIP_CABA,CABA,2,comuna 02,28,unión porteña libertaria,43,21136,10954,otro
2025,G,provisorio,DIP_CABA,CABA,2,comuna 02,29,unión porteña libertaria,40,13637,7285,otro
2025,G,provisorio,DIP_CABA,CABA,3,comuna 03,30,unión porteña libertaria,69,15092,6373,otro
2025,G,provisorio,DIP_CABA,CABA,3,comuna 03,31,unión porteña libertaria,62,18180,7289,otro
2025,G,provisorio,DIP_CABA,CABA,3,comuna 03,32,unión porteña libertaria,47,14599,6519,otro
2025,G,provisorio,DIP_CABA,CABA,3,comuna 03,33,unión porteña libertaria,51,14067,5487,otro
2025,G,provisorio,DIP_CABA,CABA,3,comuna 03,34,unión porteña libertaria,61,19917,8457,otro
2025,G,provisorio,DIP_CABA,CABA,3,comuna 03,35,unión porteña libertaria,54,16245,7703,otro
2025,G,provisorio,DIP_CABA,CABA,3,comuna 03,36,unión porteña libertaria,40,10505,5190,otro
2025,G,provisorio,DIP_CABA,CABA,3,comuna 03,37,unión porteña libertaria,26,13496,6609,otro
2025,G,provisorio,DIP_CABA,CABA,3,comuna 03,38,unión porteña libertaria,71,15350,7532,otro
2025,G,provisorio,DIP_CABA,CABA,3,comuna 03,39,unión porteña libertaria,46,15614,7792,otro
2025,G,provisorio,DIP_CABA,CABA,3,comuna 03,40,unión porteña libertaria,27,10929,6418,otro
2025,G,provisorio,DIP_CABA,CABA,3,comuna 03,41,unión porteña libertaria,80,21815,11478,otro
2025,G,provisorio,DIP_CABA,CABA,3,comuna 03,42,unión porteña libertaria,68,18525,9518,otro
2025,G,provisorio,DIP_CABA,CABA,4,comuna 04,43,unión porteña libertaria,55,13659,8042,otro
2025,G,provisorio,DIP_CABA,CABA,4,comuna 04,44,unión porteña libertaria,37,10358,6082,otro
2025,G,provisorio,DIP_CABA,CABA,4,comuna 04,45,unión porteña libertaria,43,8755,4516,otro
2025,G,provisorio,DIP_CABA,CABA,4,comuna 04,46,unión porteña libertaria,26,8419,4106,otro
2025,G,provisorio,DIP_CABA,CABA,4,comuna 04,47,unión porteña libertaria,295,37329,11026,otro
2025,G,provisorio,DIP_CABA,CABA,4,comuna 04,48,unión porteña libertaria,48,15552,8076,otro
2025,G,provisorio,DIP_CABA,CABA,4,comuna 04,49,unión porteña libertaria,59,13436,7193,otro
2025,G,provisorio,DIP_CABA,CABA,4,comuna 04,50,unión porteña libertaria,48,15226,8786,otro
2025,G,provisorio,DIP_CABA,CABA,4,comuna 04,51,unión porteña libertaria,35,10813,6480,otro
2025,G,provisorio,DIP_CABA,CABA,4,comuna 04,52,unión porteña libertaria,75,13957,6544,otro
2025,G,provisorio,DIP_CABA,CABA,4,comuna 04,53,unión porteña libertaria,104,17072,7819,otro
2025,G,provisorio,DIP_CABA,CABA,4,comuna 04,54,unión porteña libertaria,54,17890,9570,otro
2025,G,provisorio,DIP_CABA,CABA,4,comuna 04,55,unión porteña libertaria,76,12094,6057,otro
2025,G,provisorio,DIP_CABA,CABA,4,comuna 04,56,unión porteña libertaria,58,11838,5982,otro
2025,G,provisorio,DIP_CABA,CABA,4,comuna 04,57,unión porteña libertaria,85,23039,12121,otro
2025,G,provisorio,DIP_CABA,CABA,5,comuna 05,58,unión porteña libertaria,68,16081,9511,otro
2025,G,provisorio,DIP_CABA,CABA,5,comuna 05,59,unión porteña libertaria,38,14324,8544,otro
2025,G,provisorio,DIP_CABA,CABA,5,comuna 05,60,unión porteña libertaria,46,17426,10563,otro
2025,G,provisorio,DIP_CABA,CABA,5,comuna 05,61,unión porteña libertaria,48,16442,10107,otro
2025,G,provisorio,DIP_CABA,CABA,5,comuna 05,62,unión porteña libertaria,39,11770,6780,otro
2025,G,provisorio,DIP_CABA,CABA,5,comuna 05,63,unión porteña libertaria,73,22766,12949,otro
2025,G,provisorio,DIP_CABA,CABA,5,comuna 05,64,unión porteña libertaria,59,25789,13669,otro
2025,G,provisorio,DIP_CABA,CABA,5,comuna 05,65,unión porteña libertaria,63,17044,8670,otro
2025,G,provisorio,DIP_CABA,CABA,5,comuna 05,66,unión porteña libertaria,35,15176,8657,otro
2025,G,provisorio,DIP_CABA,CABA,5,comuna 05,67,unión porteña libertaria,70,23365,13231,otro
2025,G,provisorio,DIP_CABA,CABA,6,comuna 06,68,unión porteña libertaria,65,22019,13406,otro
2025,G,provisorio,DIP_CABA,CABA,6,comuna 06,69,unión porteña libertaria,65,31181,19526,otro
2025,G,provisorio,DIP_CABA,CABA,6,comuna 06,70,unión porteña libertaria,89,29072,17461,otro
2025,G,provisorio,DIP_CABA,CABA,6,comuna 06,71,unión porteña libertaria,81,33919,21037,otro
2025,G,provisorio,DIP_CABA,CABA,6,comuna 06,72,unión porteña libertaria,72,14881,9130,otro
2025,G,provisorio,DIP_CABA,CABA,6,comuna 06,73,unión porteña libertaria,60,19449,12322,otro
2025,G,provisorio,DIP_CABA,CABA,6,comuna 06,74,unión porteña libertaria,67,26575,16675,otro
2025,G,provisorio,DIP_CABA,CABA,7,comuna 07,75,unión porteña libertaria,30,11210,7160,otro
2025,G,provisorio,DIP_CABA,CABA,7,comuna 07,76,unión porteña libertaria,58,18001,11467,otro
2025,G,provisorio,DIP_CABA,CABA,7,comuna 07,77,unión porteña libertaria,64,15468,9169,otro
2025,G,provisorio,DIP_CABA,CABA,7,comuna 07,78,unión porteña libertaria,55,13647,7411,otro
2025,G,provisorio,DIP_CABA,CABA,7,comuna 07,79,unión porteña libertaria,49,17377,7926,otro
2025,G,provisorio,DIP_CABA,CABA,7,comuna 07,80,unión porteña libertaria,43,15082,9261,otro
2025,G,provisorio,DIP_CABA,CABA,7,comuna 07,81,unión porteña libertaria,35,14671,8155,otro
2025,G,provisorio,DIP_CABA,CABA,7,comuna 07,82,unión porteña libertaria,52,17804,9600,otro
2025,G,provisorio,DIP_CABA,CABA,7,comuna 07,83,unión porteña libertaria,63,22788,13340,otro
2025,G,provisorio,DIP_CABA,CABA,7,comuna 07,84,unión porteña libertaria,50,12904,7688,otro
2025,G,provisorio,DIP_CABA,CABA,7,comuna 07,85,unión porteña libertaria,26,8404,5445,otro
2025,G,provisorio,DIP_CABA,CABA,7,comuna 07,86,unión porteña libertaria,255,57251,20217,otro
2025,G,provisorio,DIP_CABA,CABA,8,comuna 08,87,unión porteña libertaria,248,48702,21437,otro
2025,G,provisorio,DIP_CABA,CABA,8,comuna 08,88,unión porteña libertaria,72,17856,10430,otro
2025,G,provisorio,DIP_CABA,CABA,8,comuna 08,89,unión porteña libertaria,316,69053,31837,otro
2025,G,provisorio,DIP_CABA,CABA,8,comuna 08,90,unión porteña libertaria,273,66139,28468,otro
2025,G,provisorio,DIP_CABA,CABA,9,comuna 09,91,unión porteña libertaria,117,16358,6959,otro
2025,G,provisorio,DIP_CABA,CABA,9,comuna 09,92,unión porteña libertaria,65,17131,9187,otro
2025,G,provisorio,DIP_CABA,CABA,9,comuna 09,93,unión porteña libertaria,50,10006,5686,otro
2025,G,provisorio,DIP_CABA,CABA,9,comuna 09,94,unión porteña libertaria,52,12335,7211,otro
2025,G,provisorio,DIP_CABA,CABA,9,comuna 09,95,unión porteña libertaria,67,19872,11600,otro
2025,G,provisorio,DIP_CABA,CABA,9,comuna 09,96,unión porteña libertaria,76,15064,7938,otro
2025,G,provisorio,DIP_CABA,CABA,9,comuna 09,97,unión porteña libertaria,61,13514,7263,otro
2025,G,provisorio,DIP_CABA,CABA,9,comuna 09,98,unión porteña libertaria,88,23996,14341,otro
2025,G,provisorio,DIP_CABA,CABA,9,comuna 09,99,unión porteña libertaria,49,11808,7546,otro
2025,G,provisorio,DIP_CABA,CABA,9,comuna 09,100,unión porteña libertaria,66,15274,9774,otro
2025,G,provisorio,DIP_CABA,CABA,9,comuna 09,101,unión porteña libertaria,66,20333,10878,otro
2025,G,provisorio,DIP_CABA,CABA,10,comuna 10,102,unión porteña libertaria,42,13869,9045,otro
2025,G,provisorio,DIP_CABA,CABA,10,comuna 10,103,unión porteña libertaria,54,13314,8227,otro
2025,G,provisorio,DIP_CABA,CABA,10,comuna 10,104,unión porteña libertaria,33,13095,8452,otro
2025,G,provisorio,DIP_CABA,CABA,10,comuna 10,105,unión porteña libertaria,69,20263,12792,otro
2025,G,provisorio,DIP_CABA,CABA,10,comuna 10,106,unión porteña libertaria,34,12239,7734,otro
2025,G,provisorio,DIP_CABA,CABA,10,comuna 10,107,unión porteña libertaria,70,21296,13225,otro
2025,G,provisorio,DIP_CABA,CABA,10,comuna 10,108,unión porteña libertaria,39,13017,8181,otro
2025,G,provisorio,DIP_CABA,CABA,10,comuna 10,109,unión porteña libertaria,81,21713,12618,otro
2025,G,provisorio,DIP_CABA,CABA,10,comuna 10,110,unión porteña libertaria,35,10717,6703,otro
2025,G,provisorio,DIP_CABA,CABA,10,comuna 10,111,unión porteña libertaria,46,15847,7336,otro
2025,G,provisorio,DIP_CABA,CABA,10,comuna 10,112,unión porteña libertaria,46,10438,5449,otro
2025,G,provisorio,DIP_CABA,CABA,11,comuna 11,113,unión porteña libertaria,47,14377,8785,otro
2025,G,provisorio,DIP_CABA,CABA,11,comuna 11,114,unión porteña libertaria,58,19428,11722,otro
2025,G,provisorio,DIP_CABA,CABA,11,comuna 11,115,unión porteña libertaria,42,13809,8154,otro
2025,G,provisorio,DIP_CABA,CABA,11,comuna 11,116,unión porteña libertaria,69,19378,11815,otro
2025,G,provisorio,DIP_CABA,CABA,11,comuna 11,117,unión porteña libertaria,72,19769,12638,otro
2025,G,provisorio,DIP_CABA,CABA,11,comuna 11,118,unión porteña libertaria,51,15712,10030,otro
2025,G,provisorio,DIP_CABA,CABA,11,comuna 11,119,unión porteña libertaria,63,18859,12384,otro
2025,G,provisorio,DIP_CABA,CABA,11,comuna 11,120,unión porteña libertaria,51,20171,12954,otro
2025,G,provisorio,DIP_CABA,CABA,11,comuna 11,121,unión porteña libertaria,50,16169,10287,otro
2025,G,provisorio,DIP_CABA,CABA,11,comuna 11,122,unión porteña libertaria,43,14300,9205,otro
2025,G,provisorio,DIP_CABA,CABA,11,comuna 11,123,unión porteña libertaria,43,15251,9861,otro
2025,G,provisorio,DIP_CABA,CABA,12,comuna 12,124,unión porteña libertaria,59,17084,11292,otro
2025,G,provisorio,DIP_CABA,CABA,12,comuna 12,125,unión porteña libertaria,89,23239,14921,otro
2025,G,provisorio,DIP_CABA,CABA,12,comuna 12,126,unión porteña libertaria,78,19090,12260,otro
2025,G,provisorio,DIP_CABA,CABA,12,comuna 12,127,unión porteña libertaria,83,27118,17025,otro
2025,G,provisorio,DIP_CABA,CABA,12,comuna 12,128,unión porteña libertaria,75,22151,14004,otro
2025,G,provisorio,DIP_CABA,CABA,12,comuna 12,129,unión porteña libertaria,94,29370,18077,otro
2025,G,provisorio,DIP_CABA,CABA,12,comuna 12,130,unión porteña libertaria,64,19615,12171,otro
2025,G,provisorio,DIP_CABA,CABA,12,comuna 12,131,unión porteña libertaria,24,5958,3857,otro
2025,G,provisorio,DIP_CABA,CABA,12,comuna 12,132,unión porteña libertaria,89,22103,13378,otro
2025,G,provisorio,DIP_CABA,CABA,12,comuna 12,133,unión porteña libertaria,79,22112,13784,otro
2025,G,provisorio,DIP_CABA,CABA,13,comuna 13,134,unión porteña libertaria,25,9619,5523,otro
2025,G,provisorio,DIP_CABA,CABA,13,comuna 13,135,unión porteña libertaria,30,13442,7980,otro
2025,G,provisorio,DIP_CABA,CABA,13,comuna 13,136,unión porteña libertaria,50,16440,9806,otro
2025,G,provisorio,DIP_CABA,CABA,13,comuna 13,137,unión porteña libertaria,40,15554,9340,otro
2025,G,provisorio,DIP_CABA,CABA,13,comuna 13,138,unión porteña libertaria,86,32936,18911,otro
2025,G,provisorio,DIP_CABA,CABA,13,comuna 13,139,unión porteña libertaria,67,20589,11722,otro
2025,G,provisorio,DIP_CABA,CABA,13,comuna 13,140,unión porteña libertaria,27,10547,5560,otro
2025,G,provisorio,DIP_CABA,CABA,13,comuna 13,141,unión porteña libertaria,53,16421,9546,otro
2025,G,provisorio,DIP_CABA,CABA,13,comuna 13,142,unión porteña libertaria,54,27238,15606,otro
2025,G,provisorio,DIP_CABA,CABA,13,comuna 13,143,unión porteña libertaria,44,19838,11470,otro
2025,G,provisorio,DIP_CABA,CABA,13,comuna 13,144,unión porteña libertaria,19,8767,5296,otro
2025,G,provisorio,DIP_CABA,CABA,13,comuna 13,145,unión porteña libertaria,64,16405,10306,otro
2025,G,provisorio,DIP_CABA,CABA,13,comuna 13,146,unión porteña libertaria,34,12536,7552,otro
2025,G,provisorio,DIP_CABA,CABA,13,comuna 13,147,unión porteña libertaria,72,23117,12987,otro
2025,G,provisorio,DIP_CABA,CABA,14,comuna 14,148,unión porteña libertaria,72,25385,14238,otro
2025,G,provisorio,DIP_CABA,CABA,14,comuna 14,149,unión porteña libertaria,73,29262,15659,otro
2025,G,provisorio,DIP_CABA,CABA,14,comuna 14,150,unión porteña libertaria,43,14420,7686,otro
2025,G,provisorio,DIP_CABA,CABA,14,comuna 14,151,unión porteña libertaria,51,30540,15689,otro
2025,G,provisorio,DIP_CABA,CABA,14,comuna 14,152,unión porteña libertaria,58,22485,12142,otro
2025,G,provisorio,DIP_CABA,CABA,14,comuna 14,153,unión porteña libertaria,82,27011,14914,otro
2025,G,provisorio,DIP_CABA,CABA,14,comuna 14,154,unión porteña libertaria,81,32341,16658,otro
2025,G,provisorio,DIP_CABA,CABA,14,comuna 14,155,unión porteña libertaria,84,29556,15250,otro
2025,G,provisorio,DIP_CABA,CABA,14,comuna 14,156,unión porteña libertaria,29,11665,6146,otro
2025,G,provisorio,DIP_CABA,CABA,14,comuna 14,157,unión porteña libertaria,59,19454,10411,otro
2025,G,provisorio,DIP_CABA,CABA,15,comuna 15,158,unión porteña libertaria,59,22962,13096,otro
2025,G,provisorio,DIP_CABA,CABA,15,comuna 15,159,unión porteña libertaria,40,14495,8153,otro
2025,G,provisorio,DIP_CABA,CABA,15,comuna 15,160,unión porteña libertaria,69,26240,14714,otro
2025,G,provisorio,DIP_CABA,CABA,15,comuna 15,161,unión porteña libertaria,68,22469,13239,otro
